mid,bid,created_at,text_preview,reposts,comments,attitudes,media_type,has_video,page_title,is_collab,collab_partner,collab_category,classified_by
4851318827261203,Mlx2iusYb,2022-12-27T08:00:04+00:00,#鸡仔茶话会##次元大赏#  鸡仔愿称纸鸢飞行器为最浪漫载具 自带国风配色的典雅与复古的浪漫气息 配上歌曲，氛围感直接拉满，特种兵评论区分享一下「你驾驶纸鸢飞行器的浪漫时刻」吧~   鸡仔将用@微博抽,432,560,1391,video,1,和平精英的微博视频,0,,,gpt
4851288623294378,MlwfAdP18,2022-12-27T06:00:03+00:00,#KEI国际邀请赛# 【KEI国际邀请赛S4·和平精英】 12月27日-29日即将开始为期3天的战队赛 12月27日首日赛事预告：⏰比赛时间：19点-24点今日的参赛战队：21支4人小队参赛最终将根据,109,140,390,image,0,#KEI国际邀请赛#,0,,,rule
4851273519596841,MlvRdEgzL,2022-12-27T05:00:01+00:00,#和平精英##次元大赏# 假如队友报点有段位，你的队友是什么？ 鸡仔每次都是及时报点的合格队友哦~ 特种兵们一般在游戏中都是如何报点的呢？快来评论区分享下「你的“报点”段位」吧~#和平精英新春园林# ,104,154,357,video,1,和平精英的微博视频,0,,,gpt
4851258429806536,MlvsSF97W,2022-12-27T04:00:04+00:00,#和平精英穿粤了# 登广州塔，赏灯光节，在广州？还是在海岛？ 小队集合，远在天边，玩在“身边”！ 海岛新地标 · 数字广州塔现已震撼竣工！#2022年广州国际灯光节# 和平灯光展现已上线！光子鸡小队化,92,359,3071,video,1,和平精英的微博视频,0,,,gpt
4851243329264869,Mlv4wCSdn,2022-12-27T03:00:04+00:00,#鸡仔皮一下# #次元大赏#  新赛季已经开启，大家一起来立flay吧~ 鸡仔先来：本鸡仔这个赛季一定要重回巅峰时刻！ 全新的赛季开启了，特种兵们快拉上好友「一起愉快上分」吧！别忘记来评论区立flay,404,457,1474,image,0,2023动漫嘉年华,0,,,gpt
4851041487031651,MlpOYtvfJ,2022-12-26T13:38:01+00:00,#和平精英穿粤了#  12.26—1.3号，和平精英“承包”了广州塔，鸡仔为大家带来了第一手现场独家爆料！ 塔下巨幅合影穿粤点，光子鸡售票处化身“检票鸡”，塔顶小队空投合影墙，城市之巅最高摩天轮和伙伴,6,52,141,image,0,,0,,,gpt
4850971521582925,Mlo086DN3,2022-12-26T09:00:00+00:00,#2022和平精英年度精英#丨#谁会入选2022年度精英#  过去一年里，我们看到名人堂主播们带来的欢声笑语，看到PEL赛场电竞选手的奋力拼搏，也看到了无数和平创作者们的优秀作品... 一路走来，和平,91,130,402,image,0,#2022和平精英年度精英#,0,,,gpt
4850963981271265,MlnNY5kIh,2022-12-26T08:30:01+00:00,#8倍镜重拳出击# 丨 #和平精英# 【外挂作弊封号公告】尊敬的特种兵：大家好，我是《和平精英》安全运营团队的8倍镜，我们致力于打造绿色健康、公平竞技的游戏环境，给特种兵带来更好的游戏体验。通过游戏中,3,42,442,image,0,#8倍镜重拳出击#,0,,,gpt
4850956430213823,MlnBN0TCL,2022-12-26T08:00:00+00:00,#鸡仔茶话会# #次元大赏#  经过鸡仔和队友们的多局激烈冲锋 终于！如愿夺得新春园林魁首队伍！ 特种兵在新春园林都是什么打法？快来评论区分享一下「你的团队战术」吧~   鸡仔将用@微博抽奖平台 随机,380,1153,1355,image,0,抽奖详情,0,,,gpt
4850929024638019,MlmTAjsyL,2022-12-26T06:11:08+00:00,#2022和平精英全国大赛#总决赛将于12月30日-12月31日落地广东·佛山，四大赛道20支战队共同角逐冠军！ 举办地点广东省佛山市南海区南海大道北36号南海体育馆 票务信息私信@PEL和平精英职业,87,124,348,image,0,#2022和平精英全国大赛#,0,,,rule
4850918686724211,MlmCUsdh1,2022-12-26T05:30:03+00:00,#和平精英#  #次元大赏#  假如逃跑有段位？ 鸡仔应该是星钻级别的吧 特种兵们平时遇到摇车战都是什么打法？快来评论区分享下「你的“对战”技巧」吧~#和平精英新春园林#  更多有趣的视频内容，快前往,84,113,361,video,1,和平精英的微博视频,0,,,gpt
4850911127541987,MlmqIvE0X,2022-12-26T05:00:01+00:00,「和平年，逛新园」，听大师团数字传承寄语。 打卡#和平精英新春园林#话题，分享晒出你在游戏中游历的江南美学画卷。#当传统文化出现在游戏里#,116,153,524,image,0,#和平精英新春园林#,0,,,gpt
4850896040894600,Mlm2o3KJ2,2022-12-26T04:00:04+00:00,#和平精英穿粤了# 穿粤了，和平精英！ 明天上午10：00起，登海岛@广州塔，看和平灯光展，喝限定海岛冰茶啦！ 海岛内，中国第一高塔广州塔海岛已竣工，游玩向导光子鸡小队准备就绪！登塔解锁真·广州塔顶同,95,124,371,image,0,#2022年广州国际灯光节#,0,,,gpt
4850888478556968,MllQbzU3C,2022-12-26T03:30:00+00:00,#和平精英新春园林##和平是懂年味的# 「和平年，逛新园」和平精英联合 @一条  以“数字传承中互动赋新”为主线，在「世界文化遗产」拙政园内打造微纪录片 1+4大师团讲述江南园林文化美学传承，新春园林,96,124,376,video,1,和平精英的微博视频,1,一条,Other,gpt
4850880949790028,MllE2F4PG,2022-12-26T03:00:06+00:00,步步为营零风险，和平精英顶峰见 #布瑞吉新歌顶峰见# 由2022 PMGC全球总决赛·PEL赛区助威官@布瑞吉_bridge 为PEL赛区演唱的出征曲现已上线！#PEL战队出征全球总决赛# 鸡仔祝来自,95,109,327,image,0,布瑞吉Bridge,1,布瑞吉,Artist,gpt
4850869978280115,MllmlyK2f,2022-12-26T02:16:30+00:00,#集结吧!特种兵# 团圆鼓蹦床的正确玩法已get√ 看鸡仔这波一蹦三连直接到屋顶给队友架枪 不过也要小心敌人用同样的技巧偷袭哦~ 特种兵们「还有发现其他道具的上分玩法没」？记得评论区和鸡仔分享下哦~ ,355,1056,1416,image,0,#集结吧!特种兵#,0,,,gpt
4850609137924779,MlezDxfB1,2022-12-25T09:00:01+00:00,#集结吧!特种兵# 咯咯咯~光子鸡观战系统也太哇塞了！ 被击败之后也不会无聊了，变身光子鸡照样和队友一起HI~ 特种兵有没有在被击败后「变身光子鸡跟随队友」，为队友加油助威呢？来评论区分享一下吧， 鸡,662,848,1433,video,1,和平精英的微博视频,0,,,gpt
4850571397565672,MldALvKaY,2022-12-25T06:30:03+00:00,#和平精英新春园林# | #和平是懂年味的# 和平精英联合 @一条 ，打造新春园林版本研发文创纪录片。 哪里最有年味儿？园林中的年轻人们找到了新答案，明日解锁正片！ 和平精英的微博视频,97,127,471,video,1,和平精英的微博视频,1,一条,Brand,gpt
4850563840487360,MldoA22ME,2022-12-25T06:00:00+00:00,#和平精英新春园林# | #和平是懂年味的# 一园一世界，每座园林都有一百种游览方式。 为了尽可能真实还原江南园林景观，《和平精英》特别邀请了东南大学建筑设计研究院教授周琦设计指导，并邀请4位年画传承,69,132,377,image,0,#和平精英新春园林#,0,,,gpt
4850548756972350,Mld0ftfPg,2022-12-25T05:00:04+00:00,#和平精英# 听声辩位小技巧来咯 ~ 跟鸡仔学，学会以后轻松知道对手位置 学会听声辨位，游戏出奇制胜，特种兵们学会了以后「快去游戏中实战一番」吧~#和平精英新春园林#  更多有趣的视频内容，快前往#和,92,130,385,video,1,和平精英的微博视频,0,,,gpt
4850541190185347,MlcO30Mdt,2022-12-25T04:30:00+00:00,12月25日晚上19:00，SS21赛季手册皮肤超前曝光直播~ 和平“叫”官一条小团团本色担任“皮肤宣推官”，联手艺帝帝，泼痞以及花老湿畅游和平小岛！ 本次直播将会给大家展示SS21新赛季手册的系列皮,90,150,423,image,0,,0,,,gpt
4850518540948119,Mlcdw3YEf,2022-12-25T03:00:00+00:00,#鸡仔皮一下# 进圈路上偶遇一只红红火火的小年兽 新版本更新以来，鸡仔可是最喜欢这种邂逅了~ 击败年兽还有丰富的物资掉落，特种兵们「快去海岛上寻找年兽」吧~#和平精英新春园林# 戳网页链接参与和平精英,614,1070,1337,image,0,#鸡仔皮一下#,0,,,rule
4850317906674668,Ml6ZUs0nW,2022-12-24T13:42:45+00:00,祝贺吉莉,88,127,351,text,0,,0,,,gpt
4850231655794231,Ml4KNojll,2022-12-24T08:00:00+00:00,#鸡仔茶话会# 吃上年夜饭，这年味一下子就来了~ 享受完美味的鸡仔，必须要邀请一下特种兵宝宝们呀~ 特种兵们有没有感受到浓浓年味呢？快一起去「打卡年夜饭玩法」吧~#和平精英新春园林# 戳网页链接参与和,366,1128,1436,video,1,和平精英的微博视频,0,,,gpt
4850186356262880,Ml3zJqhgc,2022-12-24T05:00:01+00:00,#和平精英# 超体对抗中，那些必学的惊天操作！ 有木有被鸡仔的炫酷操作给帅到？！ 特种兵们「快去游戏中学习起来」，毕竟帅气是一辈子的事情哦~#和平精英新春园林#  更多有趣的视频内容，快前往#和平精英,3,25,97,video,1,和平精英的微博视频,0,,,gpt
4850141057780281,Ml2oFwE0p,2022-12-24T02:00:02+00:00,#集结吧!特种兵# 狙击枪M200上线以后一跃成为特种兵的新宠~ 伤害突出、弹道优秀，鸡仔对它也爱不释手！ 优秀的特种兵们对新枪械M200了解多少呢？来评论区说出「你的答案」， 鸡仔将用@微博抽奖平台,355,1321,1367,image,0,抽奖详情,0,,,gpt
4849928058182389,MkWR7ykC1,2022-12-23T11:53:39+00:00,#和平精英锦绣画团圆##和平精英穿粤了#  广州塔合作玩法大爆料，40秒带你极致尝鲜！ 鸡仔已经迫不及待要在塔顶运镜观看灯光秀了！特种兵们准备好和鸡仔一起登顶了嘛~  #和平精英# 和平精英的微博视频,9,50,175,video,1,和平精英的微博视频,1,广州塔,Brand,gpt
4849869267143550,MkVkitYmy,2022-12-23T08:00:02+00:00,#鸡仔茶话会# 新道具祈福年画俘获了鸡仔的心~ 不仅能同时恢复健康值和信号值，还能欣赏趣味年画 特种兵有没有拾取到祈福年画呢？快来评论区回答一下「在哪里可以拾取到祈福年画」吧~#和平精英新春园林# 戳,383,998,1414,video,1,和平精英的微博视频,0,,,gpt
4849862833603129,MkV9Vf7kZ,2022-12-23T07:34:28+00:00,#8倍镜重拳出击# 丨 #和平精英# 【外挂作弊及坐挂车封号公告】尊敬的特种兵：大家好，我是《和平精英》安全运营团队的8倍镜，我们致力于打造绿色健康、公平竞技的游戏环境，给特种兵带来更好的游戏体验。通,2,25,380,image,0,#8倍镜重拳出击#,0,,,gpt
4849839081259769,MkUxC5hIR,2022-12-23T06:00:05+00:00,#2022PEL全明星周末##PEL三周年#  2022 PEL全明星周末暨三周年庆超燃来袭，鸡仔一张图带你了解所有信息！日程安排12月22日 18:00 年度颁奖典礼&红毯仪式12月23日-25日 ,83,114,338,image,0,#2022PEL全明星周末#,0,,,gpt
4849823964733496,MkU9ejRoI,2022-12-23T05:00:00+00:00,#和平精英# 原来这些技能还可以这么使用？ 超体对抗冷知识2.0，你一定要知道 看完视频后，特种兵们学会了吗？快去游戏中「实战一番」吧~#和平精英新春园林#  更多有趣的视频内容，快前往#和平精英# ,89,129,378,video,1,和平精英的微博视频,0,,,gpt
4849808936799558,MkTKZswSi,2022-12-23T04:00:17+00:00,#和平精英穿粤了# 无需千里，将广州穿粤之旅空投给你！ 12月27日起，和平精英广州文旅重磅联动即将惊喜展开！城市文创长线 · 山河追光最新一站来到广州！在广州市文化广电旅游局的指导下，开启2022《,93,122,362,image,0,#2022年广州国际灯光节#,1,广州市文化广电旅游局,Other,gpt
4849780938779436,MkT1PAPVO,2022-12-23T02:09:03+00:00,#集结吧!特种兵# 装备了战术瞄准镜的M200简直yyds 看看敌人在300米开外被鸡仔一枪击倒 弹道属性如此优秀的M200有没有成为特种兵们的新宠呢？评论区分享一下你的「新枪械使用体验」， 鸡仔将用,363,1163,1352,image,0,抽奖详情,0,,,gpt
4849544627749893,MkMSGww6h,2022-12-22T10:30:01+00:00,#2022PEL全明星周末##PEL三周年#  2022 PEL全明星周末暨三周年庆火热进行中！ PEL全明星赛事日即将开启，60位选手全员就位！究竟谁能拿下四排冠军与SOLO KING？让我们一同期,87,36,349,image,0,#2022PEL全明星周末#,0,,,rule
4849537077740021,MkMGvwtx3,2022-12-22T10:00:01+00:00,#四级包爆料时刻# | #和平精英新春园林# 【挚爱心意 甄选之礼】 圣诞惊喜将于「12月23日」好运登场~ 关注@和平精英 转发本条，鸡仔将用@微博抽奖平台 揪6位特种兵每人送出「100Q币」皮肤基,413,340,894,image,0,抽奖详情,0,,,rule
4849506875085085,MkLTNlkRv,2022-12-22T08:00:02+00:00,#鸡仔茶话会# 在新春园林里，大门之间是可以互相传送的哦~ 看鸡仔还顺便欣赏了一下园林的美景 不得不说，乘坐纸鸢飞行器游园也太棒啦~特种兵们也快去「体验一下传送玩法」吧~#和平精英新春园林# 和平精英,657,1052,1545,video,1,和平精英的微博视频,0,,,gpt
4849461580803164,MkKIK3mWg,2022-12-22T05:00:01+00:00,#和平精英# 超体对抗中，这些让人意想不到的结局 鸡仔表示真的都是意外！懂得都懂好吧~ 特种兵们玩超体对抗时发生过「有趣的故事」吗？来评论区一起说说叭~#和平精英新春园林#  更多有趣的视频内容，快前,86,21,360,video,1,和平精英的微博视频,0,,,gpt
4849431188869360,MkJVIBdkc,2022-12-22T02:59:16+00:00,#鸡仔皮一下# 新春园林里的国风山水园林真的太美了吧~ 置身其中，宛如在真实的园林里畅游 特种兵们快来评论区分享「你在新春园林中的风景打卡图」吧~鸡仔将用@微博抽奖平台 随机抽取3位特种兵每人送出「1,412,1204,1003,image,0,抽奖详情,0,,,gpt
4849416374590855,MkJxPjgi3,2022-12-22T02:00:24+00:00,#和平精英新春园林##游戏大赏#  一园一世界，新局跃新年！ 特种兵们都去新春园林打卡了嘛，打卡还可参与活动哦~【关注+超话发布+评论转发】参与活动，赢2500Q币奖励！ 活动时间：「12月22日-1,394,833,1249,image,0,抽奖详情,0,,,gpt
4849201610234528,MkDXr0Z0I,2022-12-21T11:47:00+00:00,#和平精英激励计划#芜湖~来B站投稿赢30万元创作奖金激励喽！ 锦绣画团圆新版本上线，鸡仔为大家准备新一期激励计划征稿活动！ 参与方式：B站搜索【和平精英激励计划】，报名“和平精英激励计划”活动，参与,5,62,132,image,0,#和平精英激励计划#,0,,,gpt
4849159582003500,MkCRE8pcw,2022-12-21T09:00:00+00:00,#鸡仔茶话会# 鸡仔终于等到了鲤鱼房开启~ 成功打卡大吉大利跃龙门，搭乘纸鸢飞行器离开新春园林 特种兵们打卡「大吉大利跃龙门」了嘛？快和鸡仔说说叭~#和平精英新春园林#和平精英的微博视频,381,1154,1055,video,1,和平精英的微博视频,0,,,gpt
4849129383009013,MkC4WcCMt,2022-12-21T07:00:00+00:00,#和平精英# 遥控车的进阶玩法，教你一招灭队 体积小且操作灵活，轻松探测敌人位置 特种兵们在游戏时「使用过遥控车」吗？快来说说游戏中炫彩机师的遥控车还有哪些玩法吧~#和平精英新春园林#  更多有趣的视,93,135,367,video,1,和平精英的微博视频,0,,,gpt
4849124896159894,MkBXHpQt8,2022-12-21T06:42:10+00:00,#狼队进军PEL#  狼队电子竞技俱乐部 @狼队电竞和平精英分部 收购了江苏SMG的PEL席位和战队，宣布正式进军 @PEL和平精英职业联赛 。 2022年12月21日起，选手们会以狼队之名驰骋PEL,100,127,369,image,0,#狼队进军PEL#,0,,,rule
4849099193458633,MkBifevKp,2022-12-21T05:00:01+00:00,#鸡仔皮一下# Boom~团圆鼓蹦床来啦~ 看鸡仔直接飞起来，准备和敌人来一波正面刚枪！ 特种兵们猜猜新春园林中一共「有几处团圆鼓蹦床」呢？评论区留下你的答案，鸡仔将用@微博抽奖平台 随机抽取3位特种,401,1296,1224,image,0,抽奖详情,0,,,gpt
4849087435771906,MkAZhodxg,2022-12-21T04:13:19+00:00,今日号外：春节新版本幕后揭秘 精英玩家代表团集合召开会议 策划《最理想的春节吃鸡版本》 新年想象力与脑洞小剧场齐飞？！ 当然是品牌代言人@华晨宇yu 、PEL选手@诚Zzzzzz 、PEL解说@阿梅是,3031,2003,14587,video,1,和平精英的微博视频,0,,,gpt
